SC048Q01,RATCMP2,treat,Female,ST013Q01,ST034Q01,BELONG,ST121Q01,ST118Q04,ST011Q06,ST011Q07,MISCED,HISCED,HOMEPOS,ESCS,W_FSTUWT,SCHID,STRATUM,CNTSTUID
-.110112696299146,.127552831,0,1,1.839717038,-.0120390513416483,-.195992654,1.095547163,.586715906,.00117577,.003700613,.873786663,.750325924,.076289558,.148450215,2.187399597,283,24,15446
-.043948350079807,.127552831,0,1,1.131029648,.002042159,.323494447,-.564163487,.586715906,-.163774303,-1.265465085,.873786663,.750325924,.802685173,.766598581,2.187399597,283,24,15991
.0704481884164589,.127552831,0,1,.422342259,-.600080384629041,-.779325651,-.564163487,-.519379,-.163774303,-1.265465085,-.01000314,-.28271487,-.408728063,.219189668,2.187399597,283,24,16075
-.11861347377477,.127552831,0,1,1.839717038,.002042159,-.33070048,-.564163487,-.519379,-.163774303,.825530246,.873786663,.750325924,.116382155,.643991647,2.187399597,283,24,16137
.030090454,.127552831,0,0,1.839717038,-.134039625950798,-.195992654,-.564163487,.586715906,-.163774303,-1.265465085,.873786663,.750325924,.935196346,1.45317306,2.417652062,283,24,16712
-.156740979625749,.127552831,0,0,1.131029648,1.175637335,2.740317227,-.564163487,-.519379,-.163774303,.825530246,.873786663,.750325924,1.090735062,1.118347769,2.417652062,283,24,18230
.0179360373207969,.127552831,0,0,.422342259,1.175637335,2.740317227,-.564163487,-.519379,-.163774303,.825530246,-.01000314,.750325924,.110933674,1.094483857,2.417652062,283,24,21173
.030090454,.127552831,0,0,-1.70371991,-.586813458387962,-.624572018,-.564163487,.586715906,-.163774303,.825530246,-.893792943,-1.315755663,-.559229504,-1.675312709,2.417652062,283,24,21893
.031627504833924,.127552831,0,1,-.99503252,1.80433961089921,2.740317227,1.095547163,1.692810812,-.163774303,.825530246,.873786663,.750325924,-.118210938,.541839494,2.187399597,283,24,21918
-.0941835225269511,.127552831,0,0,.422342259,-1.85800671904702,-2.306816182,-.564163487,1.692810812,-.163774303,-1.265465085,-.01000314,.750325924,1.435325793,1.041885848,2.417652062,283,24,24543
-.0529652133339685,.127552831,0,0,1.131029648,.002042159,-.364678124,-.564163487,-.519379,-.163774303,-1.265465085,.873786663,.750325924,.761872966,1.075855396,2.417652062,283,24,25325
-.31113022346793,.127552831,0,0,1.839717038,-2.345148191,-1.05535642,.006261843,-.001524954,.00117577,.003700613,.873786663,.750325924,1.378784951,1.183608262,2.417652062,283,24,25344
.030090454,.127552831,0,1,-.286345131,.155468625213948,.167738523,-.564163487,.586715906,-.163774303,.825530246,-.01000314,-.28271487,-1.114357769,-.893039073,2.187399597,283,24,27515
.030090454,.127552831,0,0,.422342259,1.175637335,.129952176,-.564163487,-.519379,-.163774303,.825530246,-.893792943,.750325924,-.179789054,-.225093055,2.417652062,283,24,27920
.00604858862200503,.127552831,0,1,1.131029648,-.220887929142579,-.195992654,-.564163487,.586715906,-.163774303,-1.265465085,.873786663,.750325924,.209109136,.860471417,2.187399597,283,24,28059
.030090454,.127552831,0,0,-1.70371991,-1.171553016,-1.005241902,-.564163487,-.519379,-.163774303,-1.265465085,-.01000314,-.28271487,-.325870029,-.952333588,2.417652062,283,24,28086
.030090454,.127552831,0,1,.422342259,.002042159,-.33070048,-.564163487,-.519379,-.163774303,-1.265465085,.873786663,.750325924,.707490956,1.152804335,2.187399597,283,24,28240
.030090454,.127552831,0,0,-.99503252,1.175637335,.651343629,-.564163487,-.519379,-.163774303,.825530246,.873786663,.750325924,-.435970469,.705477746,2.417652062,283,24,29726
-2.061197581,.127552831,0,1,-.99503252,-.390678598638651,-.56914536,-.564163487,-.519379,-.163774303,.825530246,-.01000314,-.28271487,-.590995177,-1.067756998,.095918851,284,4,725
-2.061197581,.127552831,0,1,-.286345131,-.235806309079719,-.195992654,1.095547163,.586715906,-.163774303,.825530246,-.893792943,-1.315755663,.04215945,-1.438743421,.095918851,284,4,1971
.0100139932373552,.127552831,0,0,.422342259,.0478015044782181,.167738523,-.564163487,.586715906,-.163774303,-1.265465085,-.01000314,-.28271487,.438253747,.009162894,.091901475,284,4,2653
-2.061197581,.127552831,0,1,-.99503252,.002042159,-.843973381,-.564163487,1.692810812,-.163774303,.825530246,-.893792943,-1.315755663,.212398785,-.584634541,.095918851,284,4,4328
-.162637459252675,.127552831,0,0,-.286345131,.002042159,.438256695,-.564163487,-.519379,-.163774303,.825530246,.873786663,.750325924,1.038717488,.114602422,.091901475,284,4,4518
-2.061197581,.127552831,0,1,1.131029648,-.854308078033083,-1.000430908,1.095547163,1.692810812,-.163774303,.825530246,.873786663,.750325924,.450384328,1.116399694,.095918851,284,4,5241
-2.061197581,.127552831,0,0,-.286345131,1.175637335,.187984789,-.564163487,.586715906,-.163774303,.825530246,-.01000314,-.28271487,.243958855,.553649695,.091901475,284,4,5424
-.239017180105421,.127552831,0,1,1.839717038,.002042159,-.195992654,-.564163487,-.519379,-.163774303,.825530246,-.893792943,-.28271487,1.021138426,-.13962129,.095918851,284,4,8344
-2.061197581,.127552831,0,0,-1.70371991,-.195350787700927,-.195992654,1.095547163,1.692810812,-.163774303,.825530246,-.01000314,-.28271487,-.816438933,-1.392354899,.091901475,284,4,9049
-2.061197581,.127552831,0,1,-.286345131,-1.171553016,-1.391223925,-.564163487,1.692810812,-.163774303,.825530246,-.893792943,-1.315755663,.688061467,.075153915,.095918851,284,4,9430
-2.061197581,.127552831,0,1,-.286345131,.002042159,-.195992654,-.564163487,.586715906,-.163774303,.825530246,-.01000314,-.28271487,.338639064,-.235442201,.095918851,284,4,9434
-2.061197581,.127552831,0,1,-.99503252,-1.171553016,-.817813602,-.564163487,1.692810812,-.163774303,.825530246,-.893792943,-1.315755663,-.347355549,-.853468811,.095918851,284,4,11274
-2.061197581,.127552831,0,0,.422342259,.002042159,-.195992654,-.564163487,-.519379,-.163774303,.825530246,-.893792943,-1.315755663,-.364523405,-.408090296,.091901475,284,4,13202
-.0589447129977858,.127552831,0,1,1.131029648,.250975322902026,.310665131,-.564163487,.586715906,-.163774303,.825530246,-.01000314,-.28271487,-.144014122,.334369568,.095918851,284,4,13675
-2.061197581,.127552831,0,1,.422342259,-.961118723783385,-1.128824305,1.095547163,1.692810812,-.163774303,.825530246,-.893792943,-1.315755663,-.499501815,-1.4984032,.095918851,284,4,16846
-2.061197581,.127552831,0,0,-1.70371991,-.747803456681433,-.842369716,-.564163487,1.692810812,-.163774303,-1.265465085,.873786663,.750325924,.510626025,.060786866,.091901475,284,4,17409
-2.061197581,.127552831,0,1,.422342259,-.367256086716817,-.482447243,-.564163487,.586715906,-.163774303,.825530246,-.01000314,-.28271487,1.585827233,-.019692958,.095918851,284,4,18639
-2.061197581,.127552831,0,1,-.99503252,-1.39391257757621,-1.732403568,-.564163487,1.692810812,-.163774303,.825530246,-2.661372549,-1.315755663,-.92098809,-1.631481034,.095918851,284,4,21214
-.128993598863002,.127552831,0,1,.422342259,-.554219819192212,-.629683699,-.564163487,1.692810812,-.163774303,.825530246,.873786663,.750325924,-.337897809,-.660731198,.095918851,284,4,22331
-.0488588080895143,.127552831,0,1,1.839717038,.002042159,-.750459689,-.564163487,1.692810812,-.163774303,-1.265465085,-.893792943,-.28271487,.373077577,-.01920594,.095918851,284,4,22917
-2.061197581,.127552831,0,0,-1.70371991,-1.171553016,-.215938232,1.095547163,.586715906,-.163774303,.825530246,-.893792943,-1.315755663,-2.036179094,-2.594925591,.091901475,284,4,23282
